REEF_ID,YEAR,DHW_MAX,SSTA_MAX
16064S,2009,2.73,1.69
16068S,2009,2.66,1.67
15088S,2009,1.45,1.44
15090S,2009,1.45,1.45
15092S,2009,1.3,1.44
15094S1,2009,1.1400000000000001,1.3900000000000001
15096S,2009,1.1400000000000001,1.42
15099A,2009,1.1400000000000001,1.42
15099C,2009,1.61,1.46
16019S,2009,1.17,1.3900000000000001
16025S2,2009,1.6500000000000001,1.42
16030S,2009,2.65,1.58
16058S,2009,3.09,1.6500000000000001
16063S,2009,3.7600000000000002,1.68
16065S,2009,3.72,1.68
23045A,2009,0.0,1.45
23048S,2009,0.0,1.29
23051S,2009,0.0,1.17
23055S,2009,0.0,1.11
23068S,2009,0.0,1.27
23069S,2009,0.15,1.34
23077S,2009,0.0,1.12
23079S,2009,0.0,1.11
23080S,2009,0.0,1.08
23081S,2009,0.0,1.17
23082S,2009,0.0,1.17
11167S,2009,0.77,1.3800000000000001
12010S,2009,0.33,1.29
12102S,2009,0.15,1.27
11016S,2009,2.12,1.68
11029S,2009,2.25,1.6500000000000001
11049S,2009,2.43,1.68
11162S,2009,1.73,1.51
11184C1,2009,1.1,1.32
11184C2,2009,1.1,1.32
11211S,2009,3.21,1.55
11222S2,2009,2.5300000000000002,1.43
11222S3,2009,2.5300000000000002,1.43
11237A,2009,2.08,1.33
11237B,2009,2.5300000000000002,1.35
11237C,2009,2.1,1.29
12016B,2009,0.31,1.24
12027B,2009,0.15,1.24
11243S,2009,5.44,1.7
12056S,2009,4.15,1.61
12061S,2009,2.24,1.37
12071S,2009,3.31,1.47
12098S,2009,3.5100000000000002,1.49
12107S,2009,3.98,1.59
14094S,2009,1.48,1.48
14097S,2009,1.48,1.48
14120B,2009,2.81,1.68
14123S,2009,1.97,1.58
14126S,2009,2.46,1.6300000000000001
15002S,2009,0.9500000000000001,1.46
15005S,2009,0.92,1.45
15012S,2009,0.46,1.41
15013S,2009,0.62,1.4000000000000001
14054S,2009,1.17,1.59
14056S,2009,1.69,1.68
14061S,2009,1.25,1.42
14064S,2009,1.28,1.47
14109S,2009,1.32,1.6
14114S,2009,1.56,1.6600000000000001
14115S,2009,2.2800000000000002,1.54
14116S,2009,1.69,1.6400000000000001
14118S,2009,1.82,1.54
14133S,2009,1.3,1.58
14134S,2009,1.47,1.55
14135S,2009,1.1400000000000001,1.54
14143S,2009,1.71,1.6500000000000001
14147A,2009,1.51,1.61
15009S,2009,0.92,1.54
15018S,2009,0.9500000000000001,1.55
15019S,2009,0.97,1.59
15022S,2009,0.99,1.6400000000000001
15024S,2009,0.97,1.59
15027S,2009,0.97,1.62
15028S2,2009,1.09,1.58
15030S,2009,0.77,1.52
15047S,2009,1.27,1.55
15054S,2009,0.79,1.34
15077S,2009,0.97,1.44
15081S,2009,0.97,1.3900000000000001
15084S,2009,1.45,1.48
15089S,2009,1.1400000000000001,1.3900000000000001
14075S,2009,3.7800000000000002,1.9000000000000001
14085S,2009,2.7600000000000002,1.78
14137S,2009,2.58,1.76
14138S,2009,3.0500000000000003,1.76
14139S,2009,3.0500000000000003,1.76
14152S,2009,2.38,1.69
14154S,2009,2.5500000000000003,1.71
15023S,2009,1.1500000000000001,1.68
15025S,2009,1.1500000000000001,1.68
15032S,2009,1.6300000000000001,1.71
15034S,2009,1.62,1.7
15037S,2009,1.62,1.7
15050S,2009,1.79,1.6500000000000001
15080S,2009,1.78,1.54
15085S,2009,1.78,1.54
19103S,2009,0.36,1.48
18118S,2009,0.15,1.5
19019S,2009,0.0,1.32
19028S,2009,0.14,1.49
19044S,2009,0.0,1.3
19045S,2009,0.0,1.27
19046S,2009,0.0,1.25
19047S,2009,0.0,1.31
19063A,2009,0.15,1.54
19063B,2009,0.0,1.43
19076S,2009,0.0,1.3900000000000001
19082S,2009,0.49,1.75
19098S,2009,0.15,1.56
18112S,2009,0.89,1.56
18120S,2009,0.91,1.6300000000000001
19061S,2009,0.61,1.6
17012A,2009,1.01,1.44
17043A,2009,0.49,1.49
17043C,2009,0.49,1.49
16067S,2009,3.2,1.67
16071S,2009,2.32,1.6400000000000001
17004S,2009,1.22,1.5
17010S,2009,1.19,1.46
17011S,2009,1.18,1.43
17016S,2009,1.17,1.43
17024S,2009,0.8200000000000001,1.42
17034S,2009,0.8200000000000001,1.42
17044S,2009,0.66,1.51
17051S,2009,0.65,1.51
17063A,2009,0.81,1.45
17064S,2009,0.66,1.46
17008S,2009,2.16,1.58
17014S,2009,1.78,1.49
17032S,2009,1.44,1.45
17057S,2009,1.3,1.47
17059A,2009,0.97,1.44
17068S,2009,0.84,1.45
13006S,2009,1.3900000000000001,1.35
13081S,2009,1.09,1.61
13107S,2009,0.33,1.45
14017S,2009,0.63,1.55
13041S,2009,1.45,1.5
13060S,2009,1.59,1.51
13063S,2009,2.19,1.52
13072S,2009,1.7,1.54
13076S,2009,1.68,1.52
13087S,2009,0.74,1.56
13093A,2009,1.59,1.53
13108S,2009,0.3,1.3900000000000001
13124S,2009,1.61,1.42
14003S,2009,0.16,1.42
14016S,2009,1.1,1.48
13040S,2009,4.28,1.57
13056S,2009,3.87,1.59
13118A,2009,3.63,1.53
13121S,2009,4.13,1.54
13127S,2009,3.65,1.58
13130S,2009,3.44,1.55
13133S,2009,3.18,1.53
14045S,2009,3.0100000000000002,1.77
21031S,2009,0.0,1.41
21039S,2009,0.15,1.36
21308S,2009,1.26,1.52
21334S,2009,0.61,1.33
21340S,2009,0.78,1.53
21386S,2009,0.16,1.37
19219S,2009,2.63,2.15
20112S,2009,0.66,1.57
20144S,2009,0.75,1.51
20145S,2009,0.76,1.56
20287S,2009,1.16,1.42
20297S,2009,0.75,1.62
20299D,2009,0.7000000000000001,1.55
20309S,2009,0.45,1.47
20348S,2009,1.28,1.71
20351A,2009,0.79,1.51
20351B,2009,0.79,1.53
20353S,2009,0.76,1.6
20354S,2009,0.76,1.6
21025S,2009,0.0,1.36
21060S,2009,0.78,1.55
21062S,2009,0.46,1.57
21064S,2009,0.61,1.55
21074S,2009,0.62,1.6300000000000001
21104S,2009,1.26,1.76
21137S,2009,0.47000000000000003,1.5
21139S,2009,0.32,1.43
21140S,2009,0.33,1.52
21187S,2009,0.33,1.51
21591S,2009,0.77,1.52
20113S,2009,2.67,2.24
21179S,2009,1.59,1.76
21186S,2009,0.81,1.69
21217S,2009,3.24,2.16
21219S,2009,3.27,2.1
21235S,2009,3.14,2.08
21241S,2009,2.2600000000000002,2.02
21245S,2009,2.16,1.99
21278S,2009,2.92,2.17
21286S,2009,2.87,2.17
21450S,2009,0.3,1.3900000000000001
21467S,2009,0.17,1.51
21497S,2009,0.46,1.44
21501S,2009,0.45,1.48
21511S,2009,0.45,1.41
21529S,2009,0.32,1.46
21550S,2009,0.17,1.43
21556S,2009,0.29,1.41
21557S1,2009,0.29,1.41
21572S,2009,0.15,1.44
21577S,2009,0.29,1.43
21584S,2009,0.6,1.54
21588S,2009,0.6,1.54
22084S,2009,0.29,1.41
22088S,2009,0.33,1.51
22102S,2009,0.77,1.59
22104S,2009,0.31,1.47
22112S,2009,0.31,1.45
22118S,2009,0.46,1.49
22144S,2009,0.61,1.44
21296S,2009,2.22,2.12
21302S,2009,1.94,2.0300000000000002
21305S,2009,1.74,1.98
21558S,2009,1.28,1.77
21562S,2009,1.21,1.6500000000000001
21583S,2009,0.92,1.62
18053S,2009,0.0,1.55
18065S,2009,0.0,1.6
18025S,2009,1.02,1.44
18026S,2009,0.6900000000000001,1.46
18029S,2009,0.67,1.47
18030S,2009,0.84,1.3900000000000001
18031S,2009,0.8200000000000001,1.36
18032S,2009,0.99,1.3900000000000001
18042S,2009,0.8200000000000001,1.3800000000000001
18043S,2009,0.8200000000000001,1.36
18073S,2009,0.62,1.34
18074S,2009,1.1,1.27
18075S,2009,0.48,1.35
18076S,2009,0.61,1.29
18077S,2009,0.78,1.26
18078S,2009,0.16,1.36
18079S,2009,0.3,1.33
18088S,2009,0.47000000000000003,1.24
18091S,2009,0.15,1.34
18095S,2009,0.29,1.16
18096S,2009,0.15,1.22
18099S,2009,0.14,1.4000000000000001
18106S,2009,0.0,1.18
18023S,2009,1.12,1.4000000000000001
18034S,2009,2.99,1.29
18037S,2009,1.3900000000000001,1.27
18039S,2009,2.2600000000000002,1.28
18041S,2009,1.75,1.25
18046S,2009,2.45,1.32
18081S,2009,1.43,1.32
18083S,2009,1.23,1.31
18086S,2009,1.34,1.3800000000000001
20014S,2009,0.31,1.5
20019S,2009,0.31,1.5
20067A,2009,0.0,1.48
19120S,2009,0.66,1.76
19131S,2009,0.15,1.47
19135S,2009,0.0,1.36
19137S,2009,0.0,1.22
19138S,2009,0.15,1.47
19147S,2009,2.64,1.92
19177S,2009,2.09,1.8800000000000001
19195S,2009,1.49,1.8900000000000001
20104S,2009,0.44,1.44
19159S,2009,3.06,2.0100000000000002
19207S,2009,2.95,2.1
19209S,2009,2.99,2.14
16028S,2010,0.9500000000000001,2.0100000000000002
16049S,2010,1.4000000000000001,2.45
16054S,2010,1.08,2.17
15093S,2010,0.66,1.73
15095S,2010,0.71,1.8900000000000001
15098S,2010,0.71,1.9100000000000001
16013A,2010,1.03,1.93
16013B,2010,1.04,1.9100000000000001
16013C,2010,1.04,1.9100000000000001
16015S,2010,0.71,1.8900000000000001
16017S,2010,0.91,1.95
16020A,2010,0.93,2.0
16023S,2010,1.1400000000000001,2.1
16024S,2010,1.19,2.12
16026S2,2010,1.28,2.31
16032S,2010,1.53,2.57
16040S,2010,1.52,2.58
16043A,2010,1.48,2.56
16044B,2010,1.51,2.57
16046S,2010,1.45,2.52
16057S,2010,1.52,2.57
16060S,2010,1.51,2.56
16064S,2010,1.46,2.49
16068S,2010,1.24,2.34
15088S,2010,1.22,1.9100000000000001
15090S,2010,1.3800000000000001,1.97
15092S,2010,1.51,1.98
15094S1,2010,0.89,1.95
15096S,2010,1.18,1.97
15099A,2010,1.03,1.94
15099C,2010,1.19,1.92
16019S,2010,0.9500000000000001,1.97
16025S2,2010,1.33,2.1
16030S,2010,1.6500000000000001,2.54
16058S,2010,1.61,2.45
16063S,2010,1.3800000000000001,2.2600000000000002
16065S,2010,1.3900000000000001,2.2600000000000002
23045A,2010,0.16,1.36
23048S,2010,0.32,1.3900000000000001
23051S,2010,0.33,1.42
23055S,2010,0.52,1.57
23068S,2010,0.15,1.37
23069S,2010,0.15,1.36
23077S,2010,0.78,1.83
23079S,2010,0.81,1.9100000000000001
23080S,2010,0.78,1.87
23081S,2010,0.65,1.9000000000000001
23082S,2010,0.64,1.86
11167S,2010,2.7600000000000002,1.94
12010S,2010,2.92,2.2
12102S,2010,0.87,1.78
11016S,2010,3.42,1.99
11029S,2010,3.19,1.98
11049S,2010,2.98,2.07
11162S,2010,3.33,2.22
11184C1,2010,4.0600000000000005,2.34
11184C2,2010,4.0600000000000005,2.34
11211S,2010,3.74,2.11
11222S2,2010,4.24,2.27
11222S3,2010,4.24,2.27
11237A,2010,4.38,2.33
11237B,2010,3.71,2.21
11237C,2010,4.01,2.27
12016B,2010,2.79,2.18
12027B,2010,2.2600000000000002,1.99
11243S,2010,3.58,1.8900000000000001
12056S,2010,2.74,1.69
12061S,2010,2.34,1.67
12071S,2010,1.78,1.44
12098S,2010,1.57,1.41
12107S,2010,1.44,1.42
14094S,2010,0.93,1.56
14097S,2010,0.93,1.56
14120B,2010,1.5,1.94
14123S,2010,1.83,1.97
14126S,2010,1.68,1.97
15002S,2010,1.6600000000000001,1.75
15005S,2010,1.3,1.68
15012S,2010,0.15,1.5
15013S,2010,0.15,1.48
14054S,2010,0.46,1.53
14056S,2010,0.79,1.51
14061S,2010,0.31,1.58
14064S,2010,0.45,1.51
14109S,2010,1.62,1.72
14114S,2010,2.45,1.97
14115S,2010,1.69,2.02
14116S,2010,1.99,1.97
14118S,2010,1.85,2.0100000000000002
14133S,2010,1.81,1.87
14134S,2010,1.79,1.9000000000000001
14135S,2010,1.76,1.8900000000000001
14143S,2010,2.29,1.95
14147A,2010,1.83,1.9100000000000001
15009S,2010,1.51,1.77
15018S,2010,1.75,1.81
15019S,2010,1.8,1.83
15022S,2010,1.82,1.83
15024S,2010,1.78,1.82
15027S,2010,1.78,1.8
15028S2,2010,1.53,1.77
15030S,2010,1.32,1.72
15047S,2010,1.21,1.77
15054S,2010,0.14,1.43
15077S,2010,1.01,1.77
15081S,2010,0.66,1.73
15084S,2010,1.22,1.86
15089S,2010,0.67,1.7
14075S,2010,2.31,1.71
14085S,2010,3.2800000000000002,1.95
14137S,2010,2.9,1.94
14138S,2010,2.74,1.92
14139S,2010,2.74,1.92
14152S,2010,2.32,1.92
14154S,2010,2.67,1.9100000000000001
15023S,2010,2.0100000000000002,1.87
15025S,2010,2.0100000000000002,1.87
15032S,2010,1.99,1.8900000000000001
15034S,2010,1.96,1.8800000000000001
15037S,2010,1.96,1.8800000000000001
15050S,2010,1.9000000000000001,1.92
15080S,2010,1.42,1.92
15085S,2010,1.42,1.92
19103S,2010,0.86,1.87
18118S,2010,0.78,1.6600000000000001
19019S,2010,0.52,1.69
19028S,2010,0.44,1.49
19044S,2010,0.3,1.51
19045S,2010,0.47000000000000003,1.6300000000000001
19046S,2010,0.31,1.53
19047S,2010,0.5,1.72
19063A,2010,0.15,1.3
19063B,2010,0.0,1.32
19076S,2010,0.0,1.36
19082S,2010,0.15,1.37
19098S,2010,0.0,1.37
18112S,2010,1.2,1.82
18120S,2010,0.8300000000000001,1.71
19061S,2010,0.59,1.43
17012A,2010,0.78,2.02
17043A,2010,0.93,1.97
17043C,2010,0.93,1.97
16067S,2010,1.24,2.2600000000000002
16071S,2010,1.22,2.29
17004S,2010,1.1300000000000001,2.21
17010S,2010,0.98,2.15
17011S,2010,1.0,2.16
17016S,2010,1.02,2.18
17024S,2010,1.1500000000000001,2.14
17034S,2010,1.1500000000000001,2.11
17044S,2010,1.37,2.13
17051S,2010,1.43,2.25
17063A,2010,1.41,2.25
17064S,2010,1.4000000000000001,2.2800000000000002
17008S,2010,1.02,2.15
17014S,2010,1.01,2.18
17032S,2010,1.1500000000000001,2.13
17057S,2010,1.19,2.17
17059A,2010,1.37,2.23
17068S,2010,1.17,2.16
13006S,2010,0.65,1.6400000000000001
13081S,2010,0.71,1.8
13107S,2010,0.87,2.08
14017S,2010,1.35,2.21
13041S,2010,0.65,1.7
13060S,2010,1.1400000000000001,1.73
13063S,2010,1.01,1.68
13072S,2010,0.99,1.76
13076S,2010,1.01,1.77
13087S,2010,0.88,1.93
13093A,2010,1.29,2.0
13108S,2010,1.32,2.23
13124S,2010,1.58,2.16
14003S,2010,1.29,2.33
14016S,2010,1.62,2.29
13040S,2010,1.46,1.57
13056S,2010,1.36,1.58
13118A,2010,2.27,1.8800000000000001
13121S,2010,2.15,1.97
13127S,2010,1.84,2.02
13130S,2010,1.57,1.92
13133S,2010,1.54,1.8900000000000001
14045S,2010,1.47,1.71
21031S,2010,0.0,1.59
21039S,2010,0.0,1.49
21308S,2010,0.35000000000000003,1.6600000000000001
21334S,2010,0.0,1.46
21340S,2010,0.33,1.61
21386S,2010,0.68,1.78
19219S,2010,0.17,1.22
20112S,2010,1.23,1.49
20144S,2010,2.0100000000000002,1.6400000000000001
20145S,2010,1.6600000000000001,1.61
20287S,2010,2.5100000000000002,1.76
20297S,2010,1.17,1.6300000000000001
20299D,2010,1.5,1.72
20309S,2010,1.31,1.69
20348S,2010,2.05,1.58
20351A,2010,1.3800000000000001,1.81
20351B,2010,1.37,1.81
20353S,2010,1.9100000000000001,1.67
20354S,2010,1.9100000000000001,1.67
21025S,2010,0.64,1.67
21060S,2010,1.6500000000000001,1.82
21062S,2010,1.76,1.74
21064S,2010,1.77,1.83
21074S,2010,1.62,1.84
21104S,2010,2.07,1.49
21137S,2010,2.02,1.59
21139S,2010,2.02,1.6600000000000001
21140S,2010,2.16,1.62
21187S,2010,1.54,1.7
21591S,2010,1.32,1.78
20113S,2010,0.3,1.27
21179S,2010,1.6600000000000001,1.6
21186S,2010,1.69,1.67
21217S,2010,0.45,1.3800000000000001
21219S,2010,0.61,1.43
21235S,2010,1.6,1.6
21241S,2010,0.45,1.43
21245S,2010,0.45,1.46
21278S,2010,0.46,1.3900000000000001
21286S,2010,0.45,1.4000000000000001
21450S,2010,2.2800000000000002,1.7
21467S,2010,2.1,1.67
21497S,2010,1.16,1.67
21501S,2010,0.99,1.58
21511S,2010,1.0,1.58
21529S,2010,1.98,1.69
21550S,2010,1.46,1.57
21556S,2010,1.29,1.53
21557S1,2010,1.29,1.53
21572S,2010,1.3,1.49
21577S,2010,1.44,1.49
21584S,2010,2.19,1.54
21588S,2010,2.19,1.54
22084S,2010,1.29,1.53
22088S,2010,1.3,1.58
22102S,2010,2.22,1.54
22104S,2010,1.44,1.52
22112S,2010,1.44,1.53
22118S,2010,1.45,1.54
22144S,2010,1.1500000000000001,1.62
21296S,2010,0.47000000000000003,1.56
21302S,2010,0.64,1.59
21305S,2010,0.93,1.58
21558S,2010,1.24,1.54
21562S,2010,1.61,1.54
21583S,2010,2.08,1.58
18053S,2010,0.89,2.08
18065S,2010,0.67,2.0
18025S,2010,1.53,2.23
18026S,2010,1.62,2.31
18029S,2010,1.6500000000000001,2.34
18030S,2010,1.35,2.19
18031S,2010,1.3,2.17
18032S,2010,1.6400000000000001,2.37
18042S,2010,0.98,2.07
18043S,2010,1.3,2.17
18073S,2010,0.98,2.14
18074S,2010,0.8200000000000001,1.67
18075S,2010,1.01,2.3000000000000003
18076S,2010,0.92,2.0
18077S,2010,0.85,1.81
18078S,2010,1.04,2.35
18079S,2010,1.1300000000000001,2.17
18088S,2010,0.71,1.74
18091S,2010,0.63,1.53
18095S,2010,0.9,1.84
18096S,2010,0.6900000000000001,1.68
18099S,2010,0.78,1.55
18106S,2010,0.87,1.8800000000000001
18023S,2010,1.35,2.19
18034S,2010,1.27,1.95
18037S,2010,1.09,1.97
18039S,2010,0.85,1.68
18041S,2010,1.04,1.81
18046S,2010,1.0,1.67
18081S,2010,0.9500000000000001,1.58
18083S,2010,0.66,1.59
18086S,2010,0.8300000000000001,1.6300000000000001
20014S,2010,1.17,1.84
20019S,2010,1.17,1.84
20067A,2010,1.46,1.71
19120S,2010,0.17,1.28
19131S,2010,0.62,1.6400000000000001
19135S,2010,0.49,1.6400000000000001
19137S,2010,0.84,1.71
19138S,2010,0.8,1.6500000000000001
19147S,2010,0.48,1.33
19177S,2010,0.32,1.25
19195S,2010,0.79,1.3900000000000001
20104S,2010,1.1400000000000001,1.58
19159S,2010,0.77,1.33
19207S,2010,0.62,1.31
19209S,2010,0.33,1.31
16028S,2011,0.34,1.69
16049S,2011,1.05,1.82
16054S,2011,1.02,1.79
15093S,2011,0.67,1.54
15095S,2011,1.0,1.6500000000000001
15098S,2011,1.0,1.67
16013A,2011,1.3800000000000001,1.76
16013B,2011,1.59,1.8
16013C,2011,1.59,1.8
16015S,2011,0.84,1.6400000000000001
16017S,2011,1.32,1.72
16020A,2011,0.99,1.7
16023S,2011,0.8300000000000001,1.73
16024S,2011,1.52,1.81
16026S2,2011,1.19,1.84
16032S,2011,1.3900000000000001,1.92
16040S,2011,1.31,1.8900000000000001
16043A,2011,1.03,1.83
16044B,2011,1.3800000000000001,1.86
16046S,2011,1.04,1.82
16057S,2011,1.41,1.9100000000000001
16060S,2011,1.4000000000000001,1.8900000000000001
16064S,2011,1.37,1.85
16068S,2011,1.4000000000000001,1.9000000000000001
15088S,2011,0.98,1.6300000000000001
15090S,2011,1.31,1.71
15092S,2011,1.31,1.73
15094S1,2011,1.24,1.71
15096S,2011,1.44,1.76
15099A,2011,1.45,1.78
15099C,2011,1.6500000000000001,1.82
16019S,2011,1.57,1.8
16025S2,2011,1.57,1.83
16030S,2011,1.73,1.9000000000000001
16058S,2011,1.76,1.8900000000000001
16063S,2011,2.25,1.97
16065S,2011,2.09,1.97
23045A,2011,0.0,1.43
23048S,2011,0.0,1.27
23051S,2011,0.0,1.23
23055S,2011,0.0,1.21
23068S,2011,0.0,1.67
23069S,2011,0.0,1.72
23077S,2011,0.0,1.28
23079S,2011,0.44,1.45
23080S,2011,0.43,1.42
23081S,2011,0.3,1.52
23082S,2011,0.16,1.53
11167S,2011,1.6400000000000001,1.6400000000000001
12010S,2011,1.5,1.76
12102S,2011,0.98,1.92
11016S,2011,3.73,1.98
11029S,2011,3.66,1.8900000000000001
11049S,2011,2.95,1.9000000000000001
11162S,2011,2.05,1.77
11184C1,2011,2.0100000000000002,1.61
11184C2,2011,2.0100000000000002,1.61
11211S,2011,3.61,1.56
11222S2,2011,2.73,1.54
11222S3,2011,2.73,1.54
11237A,2011,2.37,1.56
11237B,2011,2.07,1.53
11237C,2011,2.05,1.53
12016B,2011,1.1500000000000001,1.79
12027B,2011,0.78,1.76
11243S,2011,3.59,1.6300000000000001
12056S,2011,2.41,1.72
12061S,2011,1.47,1.7
12071S,2011,1.87,1.77
12098S,2011,1.94,1.81
12107S,2011,2.05,1.85
14094S,2011,1.53,1.7
14097S,2011,1.53,1.7
14120B,2011,1.29,1.71
14123S,2011,1.36,1.59
14126S,2011,1.37,1.6500000000000001
15002S,2011,0.67,1.86
15005S,2011,0.47000000000000003,1.8800000000000001
15012S,2011,0.0,1.6300000000000001
15013S,2011,0.0,1.57
14054S,2011,2.22,1.69
14056S,2011,2.5300000000000002,1.56
14061S,2011,2.18,1.83
14064S,2011,1.84,1.81
14109S,2011,2.14,1.6300000000000001
14114S,2011,2.25,1.67
14115S,2011,1.27,1.61
14116S,2011,1.8900000000000001,1.6400000000000001
14118S,2011,1.24,1.56
14133S,2011,0.9500000000000001,1.71
14134S,2011,1.06,1.69
14135S,2011,0.89,1.76
14143S,2011,2.2,1.6300000000000001
14147A,2011,1.42,1.58
15009S,2011,0.47000000000000003,1.83
15018S,2011,0.8200000000000001,1.82
15019S,2011,0.86,1.76
15022S,2011,0.86,1.76
15024S,2011,0.81,1.78
15027S,2011,0.68,1.79
15028S2,2011,0.48,1.86
15030S,2011,0.45,1.85
15047S,2011,0.86,1.6400000000000001
15054S,2011,0.0,1.34
15077S,2011,0.8300000000000001,1.6300000000000001
15081S,2011,0.46,1.56
15084S,2011,0.96,1.6300000000000001
15089S,2011,0.66,1.58
14075S,2011,3.2600000000000002,1.6300000000000001
14085S,2011,3.17,1.72
14137S,2011,2.64,1.72
14138S,2011,2.5,1.7
14139S,2011,2.5,1.7
14152S,2011,2.17,1.62
14154S,2011,2.19,1.62
15023S,2011,1.2,1.74
15025S,2011,1.2,1.74
15032S,2011,1.07,1.6400000000000001
15034S,2011,0.92,1.62
15037S,2011,0.92,1.62
15050S,2011,1.1500000000000001,1.61
15080S,2011,1.18,1.6400000000000001
15085S,2011,1.18,1.6400000000000001
19103S,2011,0.47000000000000003,1.97
18118S,2011,0.0,1.49
19019S,2011,0.0,1.6300000000000001
19028S,2011,0.0,1.46
19044S,2011,0.0,1.53
19045S,2011,0.0,1.59
19046S,2011,0.0,1.58
19047S,2011,0.0,1.6500000000000001
19063A,2011,0.5,1.43
19063B,2011,0.46,1.33
19076S,2011,0.0,1.16
19082S,2011,0.49,1.4000000000000001
19098S,2011,0.0,1.09
18112S,2011,0.46,1.37
18120S,2011,0.49,1.27
19061S,2011,0.52,1.49
17012A,2011,0.68,1.68
17043A,2011,1.04,1.76
17043C,2011,1.04,1.76
16067S,2011,1.93,1.98
16071S,2011,1.7,1.92
17004S,2011,1.33,1.79
17010S,2011,1.51,1.85
17011S,2011,1.99,1.92
17016S,2011,2.0100000000000002,1.95
17024S,2011,0.84,1.8
17034S,2011,0.6900000000000001,1.77
17044S,2011,1.02,1.81
17051S,2011,0.91,1.85
17063A,2011,1.05,1.87
17064S,2011,1.2,1.87
17008S,2011,2.71,2.04
17014S,2011,2.5,2.0100000000000002
17032S,2011,1.6600000000000001,1.8900000000000001
17057S,2011,1.78,1.8800000000000001
17059A,2011,1.34,1.87
17068S,2011,1.6300000000000001,1.73
13006S,2011,2.11,2.07
13081S,2011,1.06,1.79
13107S,2011,0.47000000000000003,1.6600000000000001
14017S,2011,0.47000000000000003,1.45
13041S,2011,1.96,1.81
13060S,2011,0.98,1.73
13063S,2011,1.22,1.62
13072S,2011,1.19,1.84
13076S,2011,0.85,1.8
13087S,2011,1.0,1.69
13093A,2011,1.3,1.35
13108S,2011,0.77,1.51
13124S,2011,1.62,1.26
14003S,2011,0.31,1.48
14016S,2011,0.96,1.3900000000000001
13040S,2011,2.58,1.47
13056S,2011,2.5300000000000002,1.37
13118A,2011,2.6,1.17
13121S,2011,2.29,1.18
13127S,2011,2.16,1.2
13130S,2011,2.17,1.23
13133S,2011,2.5,1.24
14045S,2011,2.99,1.52
21031S,2011,0.0,1.29
21039S,2011,0.0,1.28
21308S,2011,0.0,1.2
21334S,2011,0.0,1.26
21340S,2011,0.0,1.21
21386S,2011,0.0,1.2
19219S,2011,0.0,1.18
20112S,2011,0.0,1.1
20144S,2011,0.0,1.11
20145S,2011,0.0,1.1
20287S,2011,0.0,1.1400000000000001
20297S,2011,0.0,1.1400000000000001
20299D,2011,0.14,1.2
20309S,2011,0.0,1.05
20348S,2011,0.14,1.51
20351A,2011,0.0,1.31
20351B,2011,0.0,1.32
20353S,2011,0.0,1.53
20354S,2011,0.0,1.53
21025S,2011,0.0,1.02
21060S,2011,0.0,1.3800000000000001
21062S,2011,0.0,1.51
21064S,2011,0.0,1.47
21074S,2011,0.0,1.55
21104S,2011,0.3,1.7
21137S,2011,0.15,1.71
21139S,2011,0.15,1.7
21140S,2011,0.15,1.74
21187S,2011,0.0,1.58
21591S,2011,0.0,1.22
20113S,2011,0.0,1.2
21179S,2011,0.15,1.51
21186S,2011,0.14,1.51
21217S,2011,0.63,1.49
21219S,2011,0.31,1.35
21235S,2011,0.32,1.37
21241S,2011,0.15,1.34
21245S,2011,0.14,1.29
21278S,2011,0.78,1.48
21286S,2011,0.32,1.44
21450S,2011,0.0,1.6
21467S,2011,0.0,1.37
21497S,2011,0.14,1.27
21501S,2011,0.0,1.27
21511S,2011,0.0,1.26
21529S,2011,0.0,1.32
21550S,2011,0.0,1.22
21556S,2011,0.0,1.22
21557S1,2011,0.0,1.22
21572S,2011,0.0,1.24
21577S,2011,0.0,1.23
21584S,2011,0.14,1.23
21588S,2011,0.14,1.23
22084S,2011,0.0,1.22
22088S,2011,0.0,1.31
22102S,2011,0.15,1.24
22104S,2011,0.0,1.23
22112S,2011,0.0,1.22
22118S,2011,0.0,1.22
22144S,2011,0.0,1.19
21296S,2011,0.15,1.32
21302S,2011,0.15,1.3
21305S,2011,0.14,1.3
21558S,2011,0.0,1.3
21562S,2011,0.16,1.32
21583S,2011,0.17,1.36
18053S,2011,0.87,1.61
18065S,2011,1.07,1.6400000000000001
18025S,2011,1.16,1.55
18026S,2011,0.98,1.55
18029S,2011,1.1,1.5
18030S,2011,1.27,1.53
18031S,2011,1.29,1.55
18032S,2011,0.96,1.55
18042S,2011,1.5,1.6
18043S,2011,1.29,1.55
18073S,2011,1.41,1.61
18074S,2011,2.08,1.45
18075S,2011,1.41,1.6
18076S,2011,1.1300000000000001,1.54
18077S,2011,1.75,1.47
18078S,2011,1.43,1.68
18079S,2011,1.11,1.6
18088S,2011,1.71,1.43
18091S,2011,0.93,1.3900000000000001
18095S,2011,0.79,1.5
18096S,2011,0.77,1.49
18099S,2011,0.3,1.45
18106S,2011,0.3,1.6500000000000001
18023S,2011,2.0100000000000002,1.67
18034S,2011,2.2,1.54
18037S,2011,2.16,1.6300000000000001
18039S,2011,1.85,1.43
18041S,2011,1.53,1.51
18046S,2011,1.87,1.42
18081S,2011,2.2600000000000002,1.43
18083S,2011,2.09,1.42
18086S,2011,1.62,1.42
20014S,2011,0.0,1.35
20019S,2011,0.0,1.35
20067A,2011,0.0,1.23
