mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.784076166152954,0.21957869166021932,0.09072613716125488,0.018741683241713925,0.9,500,10,3,0.01,0.0,0.6,"{'subsample': 0.9, 'n_estimators': 500, 'min_child_weight': 10, 'max_depth': 3, 'learning_rate': 0.01, 'gamma': 0, 'colsample_bytree': 0.6}",0.5543985529372152,0.5589236784298086,0.5370852881700914,0.5327778535005384,0.5402394119594981,0.5446849569994303,0.0101625989271001,99
4.085326099395752,0.14265890621921776,0.06462702751159669,0.0026261771297734285,0.8,300,3,5,0.03,0.3,0.6,"{'subsample': 0.8, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.6330259931252902,0.6260707126500256,0.608141911102337,0.6263473053127377,0.6166647993076729,0.6220501442996127,0.008689542121759961,62
2.8514100074768067,0.18246195507208687,0.0458317756652832,0.005202751164877317,0.9,300,5,4,0.1,0.0,0.7,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'gamma': 0, 'colsample_bytree': 0.7}",0.6548138870255633,0.648641676392723,0.6320845499849999,0.6437084121348529,0.6366954252181353,0.6431887901512549,0.008131602431622253,46
4.867270660400391,0.14509614783693625,0.10960822105407715,0.026390927875987978,0.8,500,5,4,0.03,0.3,0.6,"{'subsample': 0.8, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.6359384198106172,0.6207132459234526,0.5915028053236134,0.6209563058629265,0.6072982573161031,0.6152818068473426,0.014950412069325366,68
8.548644542694092,0.14322934340702043,0.15480470657348633,0.02206008505711689,0.7,500,3,6,0.1,0.1,0.6,"{'subsample': 0.7, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.6913218563353299,0.6799084940517255,0.686882365537913,0.6807571241417356,0.667455235595442,0.6812650151324293,0.008068491731660441,13
5.576828241348267,0.4023168053503309,0.1548910617828369,0.09522928272376104,0.7,300,3,6,0.1,0.3,0.6,"{'subsample': 0.7, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.1, 'gamma': 0.3, 'colsample_bytree': 0.6}",0.6850263180615919,0.6720291892319962,0.6756418249203552,0.6754807572489766,0.6578360596558572,0.6732028298237555,0.0088141656687142,18
2.385819911956787,0.10300654892981469,0.06585540771484374,0.031882822810945545,0.9,300,5,3,0.05,0.1,0.7,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.5945474150540253,0.59054483292106,0.567068477967933,0.5839237341327953,0.5769648182202134,0.5826098556592054,0.009804043383469548,86
10.998571968078613,0.14197589762792195,0.1856858253479004,0.016573679498718786,0.7,500,3,6,0.01,0.1,0.6,"{'subsample': 0.7, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.01, 'gamma': 0.1, 'colsample_bytree': 0.6}",0.6372899617356106,0.6275655927155931,0.6063571783971322,0.6320708552739124,0.619467100997856,0.6245501378240209,0.010814604093974852,59
3.7463491439819334,0.12147189446413108,0.054445648193359376,0.007425233799597873,0.9,300,5,4,0.03,0.0,0.8,"{'subsample': 0.9, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.03, 'gamma': 0, 'colsample_bytree': 0.8}",0.6002485093827189,0.6012324881058517,0.5788335770336941,0.5992042750109068,0.5874630724245649,0.5933963843915473,0.00882459382410203,79
17.007080221176146,0.26150944704502627,0.3370983123779297,0.06413143938955788,0.8,800,3,7,0.1,0.1,0.7,"{'subsample': 0.8, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 7, 'learning_rate': 0.1, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.6972413971041187,0.6824911080664409,0.6876603826922935,0.6948373656276405,0.6825004671711963,0.6889461441323379,0.006138161567646822,2
