MEAN_LIVE_CORAL,LIVE_CORAL_LAG1,DEAD_CORAL_LAG1,COTS_LAG1,CORAL_TRAJECTORY,YEAR_GAP,DHW_MAX,DHW_MAX_PREV,SSTA_MAX,SSTA_MAX_PREV,LATITUDE,LONGITUDE,SHELF_M,SHELF_O,REEF_ID,REEF_NAME,REPORT_YEAR,SECTOR
32.05,17.895,0.658,0.0,-8.087,2.0,8.94,0.0,2.04,1.41,-20.941667,150.533333,1,0,20351A,POMPEY REEF (NO 1),2020,PO
26.642,32.05,1.35,0.0,14.154999999999998,2.0,4.28,0.0,2.12,1.47,-20.941667,150.533333,1,0,20351A,POMPEY REEF (NO 1),2022,PO
34.013,26.642,1.275,0.0,-5.407999999999998,1.0,0.8200000000000001,4.28,1.92,2.12,-20.941667,150.533333,1,0,20351A,POMPEY REEF (NO 1),2023,PO
17.972,15.844,1.5,0.0,-11.983000000000002,2.0,1.0,0.0,1.94,1.32,-20.991667,150.525,1,0,20351B,POMPEY REEF (NO 2),2012,PO
15.688,17.972,0.722,0.0,2.128000000000002,2.0,0.0,0.64,0.85,1.31,-20.991667,150.525,1,0,20351B,POMPEY REEF (NO 2),2014,PO
10.208,8.382,0.368,0.0,-7.306000000000001,2.0,8.97,0.0,2.03,1.44,-20.991667,150.525,1,0,20351B,POMPEY REEF (NO 2),2020,PO
15.724,10.208,1.042,0.0,1.8260000000000005,2.0,3.54,0.0,2.14,1.48,-20.991667,150.525,1,0,20351B,POMPEY REEF (NO 2),2022,PO
16.611,15.724,0.395,0.0,5.516,1.0,0.81,3.54,1.95,2.14,-20.991667,150.525,1,0,20351B,POMPEY REEF (NO 2),2023,PO
9.4,46.652,2.5,0.0,8.549,2.0,1.91,0.76,1.67,1.6,-20.966667,150.916667,1,0,20353S,20353S,2010,PO
9.327,9.4,0.8,0.0,-37.252,2.0,0.48,0.0,1.65,1.53,-20.966667,150.916667,1,0,20353S,20353S,2012,PO
17.05,9.327,0.769,0.077,-0.0730000000000004,2.0,0.0,0.15,0.8200000000000001,1.21,-20.966667,150.916667,1,0,20353S,20353S,2014,PO
45.7,28.208,1.917,0.0,11.157999999999998,2.0,5.66,0.0,1.72,1.28,-20.966667,150.916667,1,0,20353S,20353S,2020,PO
60.323,45.7,1.9,0.0,17.492000000000004,3.0,0.3,2.14,1.73,2.2,-20.966667,150.916667,1,0,20353S,20353S,2023,PO
52.273,57.135,2.5,0.0,13.214999999999996,3.0,5.08,0.0,3.1,1.72,-20.975,150.95,1,0,20354S,20354S,2002,PO
43.2,52.273,2.5,0.045,-4.861999999999995,3.0,0.0,3.0,0.96,1.66,-20.975,150.95,1,0,20354S,20354S,2005,PO
48.58,42.644,1.635,0.038,17.584,1.0,0.3,2.14,1.73,2.2,-20.975,150.95,1,0,20354S,20354S,2023,PO
22.745,34.063,2.26,0.0,7.683000000000003,2.0,0.64,0.0,1.67,1.36,-21.016667,149.9,1,0,21025S,PENRITH REEF,2010,PO
9.659,10.909,2.386,0.5,-33.236000000000004,2.0,1.01,0.0,1.96,1.38,-21.016667,150.608333,1,0,21060S,21060S,2012,PO
2.5,9.659,3.636,1.227,-1.25,2.0,0.0,0.46,0.8,1.22,-21.016667,150.608333,1,0,21060S,21060S,2014,PO
10.238,7.778,0.0,0.0,5.278,2.0,8.68,0.0,2.01,1.45,-21.016667,150.608333,1,0,21060S,21060S,2020,PO
27.431,10.238,1.19,0.0,2.46,2.0,3.16,0.0,2.18,1.46,-21.016667,150.608333,1,0,21060S,21060S,2022,PO
34.881,27.431,1.389,0.0,17.193,1.0,0.65,3.16,1.89,2.18,-21.016667,150.608333,1,0,21060S,21060S,2023,PO
6.731,9.482,2.317,0.634,-30.518,2.0,0.47,0.79,1.53,1.47,-21.033333,150.866667,1,0,21062S,21062S,2016,PO
15.769,6.731,1.538,0.462,-2.7509999999999994,2.0,0.0,3.23,0.93,1.89,-21.033333,150.866667,1,0,21062S,21062S,2018,PO
21.033,45.7,2.5,0.08,0.9080000000000013,2.0,1.77,0.61,1.83,1.55,-21.058333,150.775,1,0,21064S,21064S,2010,PO
27.083,21.033,2.5,0.217,-24.667,2.0,0.81,0.0,1.88,1.47,-21.058333,150.775,1,0,21064S,21064S,2012,PO
12.546,27.083,1.786,0.524,6.049999999999997,2.0,0.0,0.15,0.8,1.17,-21.058333,150.775,1,0,21064S,21064S,2014,PO
6.944,12.546,2.222,1.741,-14.536999999999999,2.0,0.77,1.13,1.5,1.5,-21.058333,150.775,1,0,21064S,21064S,2016,PO
4.7,6.944,0.926,0.037,-5.601999999999999,2.0,0.0,3.83,0.93,1.99,-21.058333,150.775,1,0,21064S,21064S,2018,PO
6.667,4.7,1.4,0.52,-2.2439999999999998,2.0,7.34,0.0,1.92,1.41,-21.058333,150.775,1,0,21064S,21064S,2020,PO
22.2,6.667,2.188,1.875,1.9669999999999996,3.0,0.33,2.5,1.87,2.2,-21.058333,150.775,1,0,21064S,21064S,2023,PO
50.227,52.243,2.206,0.0,10.865000000000002,3.0,0.0,0.0,1.59,0.62,-21.158333,150.85,1,0,21074S,21074S,2001,PO
49.607,50.227,2.5,0.0,-2.0160000000000053,3.0,3.42,0.0,1.72,1.06,-21.158333,150.85,1,0,21074S,21074S,2004,PO
27.143,27.338,1.794,0.0,5.665000000000003,3.0,4.23,0.0,3.11,1.54,-21.1,151.241667,1,0,21104S,21104S,2002,PO
31.927,27.143,2.078,0.0,-0.19500000000000028,3.0,0.0,2.29,0.96,1.54,-21.1,151.241667,1,0,21104S,21104S,2005,PO
73.295,61.181,2.5,0.0,6.887999999999998,3.0,3.17,0.0,1.57,1.05,-21.4,151.416667,1,0,21137S,21137S,2004,PO
15.553,29.208,2.5,0.0,-7.503,2.0,2.02,0.32,1.66,1.43,-21.475,151.475,1,0,21139S,21139S,2010,PO
16.14,15.553,1.598,0.0,-13.654999999999998,2.0,0.18,0.15,1.56,1.7,-21.475,151.475,1,0,21139S,21139S,2012,PO
31.932,16.14,0.877,0.0,0.5869999999999997,2.0,0.0,0.0,0.86,1.07,-21.475,151.475,1,0,21139S,21139S,2014,PO
33.603,31.932,2.409,0.0,15.791999999999998,2.0,0.64,0.79,1.4,1.43,-21.475,151.475,1,0,21139S,21139S,2016,PO
40.833,33.603,2.255,0.0,1.671000000000003,2.0,0.0,3.62,1.0,1.9,-21.475,151.475,1,0,21139S,21139S,2018,PO
57.063,40.833,1.528,0.0,7.229999999999997,2.0,5.57,0.0,1.77,1.21,-21.475,151.475,1,0,21139S,21139S,2020,PO
61.159,57.063,1.833,0.017,16.230000000000004,2.0,1.7,0.0,1.8,1.3,-21.475,151.475,1,0,21139S,21139S,2022,PO
62.48,61.159,2.364,0.0,4.0959999999999965,1.0,0.29,1.7,1.66,1.8,-21.475,151.475,1,0,21139S,21139S,2023,PO
39.276,37.195,2.439,0.0,0.8870000000000005,3.0,3.72,0.0,1.65,1.19,-21.483333,151.283333,1,0,21140S,21140S,2004,PO
16.108,46.686,2.5,0.0,-4.389000000000003,2.0,1.54,0.33,1.7,1.51,-21.416667,151.641667,1,0,21187S,21187S,2010,PO
13.807,16.108,0.739,0.0,-30.578,2.0,0.0,0.0,1.31,1.58,-21.416667,151.641667,1,0,21187S,21187S,2012,PO
18.78,13.807,1.023,0.0,-2.301,2.0,0.0,0.0,0.91,0.95,-21.416667,151.641667,1,0,21187S,21187S,2014,PO
23.229,18.78,1.585,0.0,4.973000000000001,2.0,0.31,0.29,1.5,1.42,-21.416667,151.641667,1,0,21187S,21187S,2016,PO
33.333,23.229,1.979,0.063,4.448999999999998,2.0,0.0,2.35,1.06,1.8,-21.416667,151.641667,1,0,21187S,21187S,2018,PO
40.417,33.333,2.179,0.513,10.104,2.0,2.12,0.0,1.48,1.16,-21.416667,151.641667,1,0,21187S,21187S,2020,PO
52.554,40.417,2.262,0.643,7.084000000000003,2.0,1.18,0.0,1.76,1.17,-21.416667,151.641667,1,0,21187S,21187S,2022,PO
52.083,52.554,2.5,0.109,12.137,1.0,0.0,1.18,1.48,1.76,-21.416667,151.641667,1,0,21187S,21187S,2023,PO
11.604,28.254,2.262,0.0,-1.573999999999998,2.0,0.45,2.16,1.46,1.99,-21.308333,152.441667,1,0,21245S,21245S,2010,SW
7.415,11.604,0.566,0.0,-16.650000000000002,2.0,0.0,0.14,1.23,1.29,-21.308333,152.441667,1,0,21245S,21245S,2012,SW
16.056,7.415,1.229,0.017,-4.188999999999999,2.0,0.0,0.0,1.02,1.02,-21.308333,152.441667,1,0,21245S,21245S,2014,SW
22.885,16.056,1.552,0.034,8.641000000000002,2.0,0.0,0.61,1.71,1.47,-21.308333,152.441667,1,0,21245S,21245S,2016,SW
43.706,28.18,1.623,0.035,5.294999999999998,3.0,0.66,3.15,1.82,1.7,-21.308333,152.441667,1,0,21245S,21245S,2023,SW
21.958,19.107,1.875,0.0,-3.2929999999999993,2.0,0.46,2.92,1.39,2.17,-21.108333,152.55,1,0,21278S,21278S,2010,SW
15.217,21.958,0.75,0.0,2.850999999999999,2.0,0.14,0.78,1.36,1.48,-21.108333,152.55,1,0,21278S,21278S,2012,SW
25.125,15.217,1.087,0.0,-6.740999999999998,2.0,0.0,0.0,0.93,1.0,-21.108333,152.55,1,0,21278S,21278S,2014,SW
29.355,25.125,1.083,0.0,9.908,2.0,0.29,1.1,1.59,1.63,-21.108333,152.55,1,0,21278S,21278S,2016,SW
14.821,12.351,1.369,0.0,-0.3929999999999989,2.0,0.47,2.22,1.56,2.12,-21.341667,152.55,0,1,21296S,21296S,2010,SW
18.112,14.821,0.476,0.0,2.469999999999999,2.0,0.0,0.15,1.24,1.32,-21.341667,152.55,0,1,21296S,21296S,2012,SW
22.568,18.112,1.17,0.0,3.2909999999999986,2.0,0.0,0.0,0.97,1.02,-21.341667,152.55,0,1,21296S,21296S,2014,SW
19.783,22.568,1.081,0.0,4.456000000000003,2.0,0.0,0.63,1.69,1.48,-21.341667,152.55,0,1,21296S,21296S,2016,SW
16.161,19.783,1.196,0.0,-2.785,2.0,0.0,2.81,1.0,1.88,-21.341667,152.55,0,1,21296S,21296S,2018,SW
36.42,32.031,2.396,0.0,-7.469000000000001,2.0,0.64,1.94,1.59,2.03,-21.433333,152.575,0,1,21302S,21302S,2010,SW
25.673,36.42,0.227,0.0,4.389000000000003,2.0,0.0,0.15,1.22,1.3,-21.433333,152.575,0,1,21302S,21302S,2012,SW
31.094,25.673,1.346,0.0,-10.747000000000003,2.0,0.0,0.0,0.91,1.03,-21.433333,152.575,0,1,21302S,21302S,2014,SW
31.25,31.094,0.625,0.0,5.421000000000003,2.0,0.0,0.65,1.61,1.51,-21.433333,152.575,0,1,21302S,21302S,2016,SW
51.726,31.25,0.833,0.0,0.1559999999999988,2.0,0.0,2.11,1.01,1.8,-21.433333,152.575,0,1,21302S,21302S,2018,SW
14.387,20.913,0.913,0.0,1.0549999999999997,1.0,0.55,0.46,1.61,1.53,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,1996,SW
17.134,14.387,1.274,0.0,-6.526,1.0,0.56,0.55,1.74,1.61,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,1997,SW
18.456,17.134,0.647,0.0,2.747,1.0,1.06,0.56,1.47,1.74,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,1998,SW
20.905,18.456,0.441,0.0,1.3219999999999992,1.0,0.0,1.06,1.17,1.47,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,1999,SW
29.914,20.905,1.293,0.017,2.4490000000000016,1.0,0.0,0.0,0.44,1.17,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2000,SW
24.434,29.914,1.293,0.017,9.009,1.0,0.0,0.0,1.56,0.44,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2001,SW
23.728,24.434,1.992,0.0,-5.48,1.0,3.14,0.0,2.46,1.56,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2002,SW
26.159,23.728,1.535,0.053,-0.7059999999999995,1.0,0.0,3.14,1.1,2.46,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2003,SW
26.295,26.159,2.409,0.109,2.4309999999999974,1.0,2.63,0.0,1.54,1.1,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2004,SW
26.587,26.295,1.955,0.055,0.13600000000000279,1.0,0.0,2.63,0.96,1.54,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2005,SW
40.202,26.587,1.508,0.0,0.29199999999999804,1.0,0.8,0.0,1.4,0.96,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2006,SW
34.954,40.202,1.21,0.0,13.614999999999998,1.0,0.0,0.8,1.35,1.4,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2007,SW
27.873,34.954,1.852,0.019,-5.2479999999999976,1.0,0.53,0.0,1.31,1.35,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2008,SW
33.799,27.873,1.851,0.0,-7.0809999999999995,1.0,1.74,0.53,1.98,1.31,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2009,SW
32.365,33.799,1.576,0.0,5.925999999999998,1.0,0.93,1.74,1.58,1.98,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2010,SW
16.214,32.365,0.577,0.0,-1.4339999999999975,1.0,0.14,0.93,1.3,1.58,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2011,SW
20.615,16.214,0.929,0.014,-16.151000000000003,1.0,0.0,0.14,1.25,1.3,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2012,SW
26.012,20.615,1.905,0.0,4.401,1.0,0.0,0.0,1.04,1.25,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2013,SW
30.195,26.012,1.627,0.032,5.397000000000002,1.0,0.0,0.0,0.91,1.04,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2014,SW
26.607,30.195,1.719,0.0,4.183,1.0,0.65,0.0,1.54,0.91,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2015,SW
31.864,26.607,1.548,0.032,-3.588000000000001,1.0,0.0,0.65,1.6,1.54,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2016,SW
35.72,31.864,1.36,0.0,5.2570000000000014,1.0,1.79,0.0,1.81,1.6,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2017,SW
30.877,35.72,1.402,0.0,3.855999999999998,1.0,0.0,1.79,1.02,1.81,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2018,SW
48.295,30.877,1.343,0.015,-4.843,3.0,0.0,4.61,1.2,1.65,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2021,SW
45.653,48.295,0.5,0.436,17.418000000000003,1.0,1.48,0.0,1.76,1.2,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2022,SW
33.068,45.653,2.09,0.522,-2.642000000000003,1.0,0.61,1.48,1.61,1.76,-21.491667,152.558333,0,1,21305S,EAST CAY REEF,2023,SW
30.804,25.246,0.982,0.018,5.686999999999998,1.0,0.31,0.63,1.41,1.61,-21.883333,151.925,1,0,21467S,21467S,1996,SW
30.076,23.125,1.875,0.0,-10.313000000000002,1.0,0.51,0.63,1.32,1.33,-21.866667,152.175,1,0,21529S,21529S,1996,SW
23.25,30.076,1.136,0.0,6.9510000000000005,1.0,0.0,0.51,0.5700000000000001,1.32,-21.866667,152.175,1,0,21529S,21529S,1997,SW
26.875,23.25,1.125,0.0,-6.8260000000000005,1.0,0.91,0.0,1.5,0.5700000000000001,-21.866667,152.175,1,0,21529S,21529S,1998,SW
39.963,26.875,1.25,0.0,3.625,1.0,0.0,0.91,1.03,1.5,-21.866667,152.175,1,0,21529S,21529S,1999,SW
32.411,39.963,1.838,0.0,13.088000000000001,1.0,0.0,0.0,0.63,1.03,-21.866667,152.175,1,0,21529S,21529S,2000,SW
44.96,32.411,1.518,0.0,-7.552,1.0,0.0,0.0,1.9,0.63,-21.866667,152.175,1,0,21529S,21529S,2001,SW
43.051,44.96,2.339,0.0,12.549,1.0,3.12,0.0,2.17,1.9,-21.866667,152.175,1,0,21529S,21529S,2002,SW
44.053,43.051,2.206,0.0,-1.908999999999999,1.0,0.0,3.12,1.05,2.17,-21.866667,152.175,1,0,21529S,21529S,2003,SW
47.852,44.053,2.5,0.0,1.0019999999999953,1.0,2.92,0.0,1.56,1.05,-21.866667,152.175,1,0,21529S,21529S,2004,SW
51.492,47.852,2.5,0.0,3.7989999999999995,1.0,0.0,2.92,1.1,1.56,-21.866667,152.175,1,0,21529S,21529S,2005,SW
52.614,51.492,2.339,0.0,3.6400000000000006,1.0,1.41,0.0,1.6,1.1,-21.866667,152.175,1,0,21529S,21529S,2006,SW
49.861,52.614,1.97,0.0,1.1219999999999999,1.0,0.0,1.41,1.33,1.6,-21.866667,152.175,1,0,21529S,21529S,2007,SW
42.059,49.861,2.5,0.0,-2.753,1.0,1.26,0.0,1.6,1.33,-21.866667,152.175,1,0,21529S,21529S,2008,SW
45.72,42.059,1.029,0.0,-7.802,1.0,0.32,1.26,1.46,1.6,-21.866667,152.175,1,0,21529S,21529S,2009,SW
2.656,45.72,2.121,0.0,3.6610000000000014,1.0,1.98,0.32,1.69,1.46,-21.866667,152.175,1,0,21529S,21529S,2010,SW
3.851,2.656,0.313,0.0,-43.064,1.0,0.0,1.98,1.32,1.69,-21.866667,152.175,1,0,21529S,21529S,2011,SW
3.917,3.851,0.608,0.0,1.1949999999999998,2.0,0.45,0.45,1.14,1.42,-21.866667,152.175,1,0,21529S,21529S,2013,SW
14.474,3.917,0.333,0.0,0.06599999999999984,2.0,0.5,0.0,1.43,0.91,-21.866667,152.175,1,0,21529S,21529S,2015,SW
38.716,14.474,0.132,0.0,10.557,2.0,3.67,0.35,2.05,1.44,-21.866667,152.175,1,0,21529S,21529S,2017,SW
42.632,38.716,1.554,0.0,24.242,2.0,0.0,0.0,1.45,1.03,-21.866667,152.175,1,0,21529S,21529S,2019,SW
52.227,42.632,1.776,0.0,3.915999999999997,2.0,0.15,3.98,1.34,1.67,-21.866667,152.175,1,0,21529S,21529S,2021,SW
54.181,52.227,1.371,0.0,9.594999999999999,1.0,0.85,0.15,1.87,1.34,-21.866667,152.175,1,0,21529S,21529S,2022,SW
11.286,41.893,1.5,0.0,-4.137999999999998,2.0,1.46,0.17,1.57,1.43,-21.958333,152.316667,1,0,21550S,21550S,2010,SW
14.013,11.286,2.214,0.0,-30.607,2.0,0.3,0.0,1.46,1.22,-21.958333,152.316667,1,0,21550S,21550S,2012,SW
20.094,14.013,0.461,0.0,2.7270000000000003,2.0,0.0,0.31,1.0,1.19,-21.958333,152.316667,1,0,21550S,21550S,2014,SW
32.467,20.094,1.625,0.0,6.081000000000001,2.0,0.35,0.97,1.44,1.44,-21.958333,152.316667,1,0,21550S,21550S,2016,SW
38.229,32.467,1.908,0.0,12.372999999999998,2.0,0.0,2.7,1.07,1.97,-21.958333,152.316667,1,0,21550S,21550S,2018,SW
45.988,38.229,1.181,0.0,5.7620000000000005,2.0,5.89,0.0,1.85,1.49,-21.958333,152.316667,1,0,21550S,21550S,2020,SW
31.438,33.553,4.211,1.0,-22.697000000000003,1.0,0.0,0.32,1.25,1.53,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,1995,SW
48.158,31.438,2.75,0.25,-2.1149999999999984,1.0,0.35,0.0,1.39,1.25,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,1996,SW
38.274,48.158,3.289,0.211,16.720000000000002,1.0,0.0,0.35,0.47,1.39,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,1997,SW
24.539,38.274,4.048,3.333,-9.884,1.0,2.37,0.0,1.52,0.47,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,1998,SW
16.364,24.539,3.684,4.158,-13.735,1.0,0.14,2.37,1.04,1.52,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,1999,SW
22.024,16.364,2.5,1.273,-8.175,1.0,0.0,0.14,0.48,1.04,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2000,SW
12.569,22.024,2.976,4.524,5.66,1.0,0.0,0.0,1.85,0.48,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2001,SW
3.947,12.569,5.972,54.333,-9.455,1.0,4.2,0.0,2.13,1.85,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2002,SW
2.727,3.947,3.816,5.263,-8.622,1.0,0.0,4.2,0.97,2.13,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2003,SW
2.5,2.727,2.045,0.955,-1.2200000000000002,1.0,3.2,0.0,1.67,0.97,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2004,SW
3.088,2.5,1.029,0.059,-0.22699999999999987,1.0,0.0,3.2,0.9,1.67,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2005,SW
3.452,3.088,0.147,0.0,0.5880000000000001,1.0,1.62,0.0,1.51,0.9,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2006,SW
5.313,3.452,0.476,0.0,0.3639999999999999,1.0,0.0,1.62,1.28,1.51,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2007,SW
10.652,5.313,0.469,0.0,1.8609999999999998,1.0,0.34,0.0,1.21,1.28,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2008,SW
10.417,10.652,0.761,0.0,5.3389999999999995,1.0,0.29,0.34,1.41,1.21,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2009,SW
4.118,10.417,2.222,0.0,-0.23499999999999943,1.0,1.29,0.29,1.53,1.41,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2010,SW
3.25,4.118,0.588,0.0,-6.2989999999999995,1.0,0.0,1.29,1.22,1.53,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2011,SW
5.714,3.25,0.25,0.0,-0.8680000000000003,1.0,0.14,0.0,1.36,1.22,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2012,SW
7.105,5.714,0.476,0.0,2.4640000000000004,1.0,0.0,0.14,1.0,1.36,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2013,SW
15.714,7.105,1.579,0.0,1.391,2.0,0.62,0.0,1.46,1.05,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2015,SW
47.625,15.714,1.19,0.0,8.609,2.0,1.11,0.35,1.96,1.44,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2017,SW
31.75,47.625,2.125,0.05,31.911,2.0,0.0,0.0,1.54,1.05,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2019,SW
23.594,31.75,3.25,3.8,-15.875,2.0,0.0,6.8,1.48,1.87,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2021,SW
6.053,23.594,3.75,14.542,-8.155999999999999,1.0,0.66,0.0,1.81,1.48,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2022,SW
3.194,6.053,2.632,6.316,-17.541,1.0,0.29,0.66,1.64,1.81,-21.983333,152.475,1,0,21556S,GANNETT CAY REEF,2023,SW
35.938,21.569,0.798,0.0,-9.585,2.0,0.0,0.0,0.89,0.97,-21.558333,152.541667,0,1,21558S,21558S,2014,SW
38.675,35.938,0.795,0.0,14.369000000000003,2.0,0.0,0.61,1.58,1.47,-21.558333,152.541667,0,1,21558S,21558S,2016,SW
54.599,38.675,2.1,0.0,2.7369999999999948,2.0,0.0,1.61,1.01,1.83,-21.558333,152.541667,0,1,21558S,21558S,2018,SW
39.314,49.821,1.607,0.19,-4.777999999999999,1.0,0.44,1.29,1.58,1.76,-21.558333,152.541667,0,1,21558S,21558S,2023,SW
37.813,38.554,1.422,0.0,12.402000000000001,1.0,0.33,0.0,1.31,1.29,-21.725,152.558333,0,1,21562S,TURNER REEF,1996,SW
38.636,37.813,1.302,0.0,-0.7409999999999997,1.0,0.16,0.33,1.24,1.31,-21.725,152.558333,0,1,21562S,TURNER REEF,1997,SW
40.714,38.636,0.864,0.0,0.8230000000000004,1.0,1.58,0.16,1.4,1.24,-21.725,152.558333,0,1,21562S,TURNER REEF,1998,SW
39.647,40.714,0.833,0.0,2.077999999999996,1.0,0.0,1.58,0.98,1.4,-21.725,152.558333,0,1,21562S,TURNER REEF,1999,SW
47.474,39.647,0.815,0.0,-1.0670000000000002,1.0,0.0,0.0,0.48,0.98,-21.725,152.558333,0,1,21562S,TURNER REEF,2000,SW
43.4,47.474,1.684,0.082,7.826999999999998,1.0,0.14,0.0,1.96,0.48,-21.725,152.558333,0,1,21562S,TURNER REEF,2001,SW
17.396,43.4,4.35,24.48,-4.073999999999998,1.0,3.86,0.14,2.43,1.96,-21.725,152.558333,0,1,21562S,TURNER REEF,2002,SW
11.556,17.396,5.833,20.833,-26.003999999999998,1.0,0.0,3.86,1.02,2.43,-21.725,152.558333,0,1,21562S,TURNER REEF,2003,SW
8.222,11.556,3.778,8.022,-5.840000000000002,1.0,3.56,0.0,1.62,1.02,-21.725,152.558333,0,1,21562S,TURNER REEF,2004,SW
13.125,8.222,2.0,1.111,-3.3339999999999996,1.0,0.0,3.56,1.05,1.62,-21.725,152.558333,0,1,21562S,TURNER REEF,2005,SW
6.034,13.125,0.721,0.058,4.9030000000000005,1.0,1.31,0.0,1.61,1.05,-21.725,152.558333,0,1,21562S,TURNER REEF,2006,SW
11.146,6.034,0.216,0.0,-7.091,1.0,0.0,1.31,1.31,1.61,-21.725,152.558333,0,1,21562S,TURNER REEF,2007,SW
12.149,11.146,1.198,0.0,5.112000000000001,1.0,0.51,0.0,1.29,1.31,-21.725,152.558333,0,1,21562S,TURNER REEF,2008,SW
21.375,12.149,1.228,0.0,1.0029999999999983,1.0,1.21,0.51,1.65,1.29,-21.725,152.558333,0,1,21562S,TURNER REEF,2009,SW
14.464,21.375,0.9,0.0,9.226,2.0,0.16,1.61,1.32,1.54,-21.725,152.558333,0,1,21562S,TURNER REEF,2011,SW
19.265,14.464,0.759,0.0,-6.911,2.0,0.0,0.0,0.95,1.3,-21.725,152.558333,0,1,21562S,TURNER REEF,2013,SW
35.841,19.265,1.716,0.0,4.801,2.0,0.46,0.0,1.48,0.93,-21.725,152.558333,0,1,21562S,TURNER REEF,2015,SW
52.432,35.841,1.394,0.0,16.576,2.0,1.4,0.16,1.8,1.5,-21.725,152.558333,0,1,21562S,TURNER REEF,2017,SW
5.536,52.432,2.182,0.036,16.591,2.0,0.0,0.0,1.59,1.07,-21.725,152.558333,0,1,21562S,TURNER REEF,2019,SW
15.932,5.536,2.188,4.393,-46.896,2.0,0.0,6.0,1.27,1.78,-21.725,152.558333,0,1,21562S,TURNER REEF,2021,SW
11.579,15.932,0.127,0.051,10.396,1.0,1.11,0.0,1.69,1.27,-21.725,152.558333,0,1,21562S,TURNER REEF,2022,SW
10.778,11.579,0.044,0.0,-4.353,1.0,0.0,1.11,1.58,1.69,-21.725,152.558333,0,1,21562S,TURNER REEF,2023,SW
5.556,6.419,0.946,0.0,1.9449999999999994,2.0,1.3,0.15,1.49,1.44,-21.875,152.508333,1,0,21572S,SMALL LAGOON REEF,2010,SW
11.5,5.556,0.0,0.0,-0.8629999999999995,2.0,0.0,0.0,1.32,1.24,-21.875,152.508333,1,0,21572S,SMALL LAGOON REEF,2012,SW
24.964,11.5,0.571,0.0,5.944,2.0,0.0,0.0,1.0,0.92,-21.875,152.508333,1,0,21572S,SMALL LAGOON REEF,2014,SW
30.341,24.964,1.714,0.0,13.463999999999999,2.0,0.33,0.58,1.43,1.43,-21.875,152.508333,1,0,21572S,SMALL LAGOON REEF,2016,SW
40.676,30.341,2.424,0.0,5.3770000000000024,2.0,0.0,1.24,1.07,1.88,-21.875,152.508333,1,0,21572S,SMALL LAGOON REEF,2018,SW
24.946,40.676,2.297,0.054,10.335,2.0,6.17,0.0,1.83,1.56,-21.875,152.508333,1,0,21572S,SMALL LAGOON REEF,2020,SW
