scene_id,scene_href,datetime,bbox_lon_min,bbox_lat_min,bbox_lon_max,bbox_lat_max
S1A_IW_GRDH_1SDV_20251101T031039_20251101T031106_061678_07B4F0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T031039_20251101T031106_061678_07B4F0_5CE6/measurement/iw-vv.tiff,2025-11-01T03:10:53.093975Z,32.380825000000016,-26.126272,35.31936999999999,-23.922955
S1A_IW_GRDH_1SDV_20251101T031014_20251101T031039_061678_07B4F0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T031014_20251101T031039_061678_07B4F0_F3B5/measurement/iw-vv.tiff,2025-11-01T03:10:27.116720Z,32.84715299999999,-24.508795,35.712147000000016,-22.429125
S1A_IW_GRDH_1SDV_20251101T030949_20251101T031014_061678_07B4F0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T030949_20251101T031014_061678_07B4F0_11A5/measurement/iw-vv.tiff,2025-11-01T03:10:02.117054Z,33.267089999999996,-23.007019,36.09899100000001,-20.934492
S1A_IW_GRDH_1SDV_20251101T030924_20251101T030949_061678_07B4F0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T030924_20251101T030949_061678_07B4F0_3FCD/measurement/iw-vv.tiff,2025-11-01T03:09:37.117386Z,33.67891700000001,-21.504732,36.476639000000006,-19.43804
S1A_IW_GRDH_1SDV_20251101T030859_20251101T030924_061678_07B4F0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T030859_20251101T030924_061678_07B4F0_59C7/measurement/iw-vv.tiff,2025-11-01T03:09:12.116978Z,34.07949099999999,-20.000935,36.84697700000001,-17.940252
S1A_IW_GRDH_1SDV_20251101T030834_20251101T030859_061678_07B4F0,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T030834_20251101T030859_061678_07B4F0_AEA9/measurement/iw-vv.tiff,2025-11-01T03:08:47.116569Z,34.470821,-18.496094,37.207088,-16.440443
S1A_IW_GRDH_1SDV_20251101T030037_20251101T030102_061678_07B4EF,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T030037_20251101T030102_061678_07B4EF_D4D7/measurement/iw-vv.tiff,2025-11-01T03:00:49.906919Z,40.88351800000001,10.330893,43.45706899999999,12.283867
S1A_IW_GRDH_1SDV_20251101T030012_20251101T030037_061678_07B4EF,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T030012_20251101T030037_061678_07B4EF_0458/measurement/iw-vv.tiff,2025-11-01T03:00:24.907202Z,41.18904900000001,11.841373,43.77279999999999,13.79107
S1A_IW_GRDH_1SDV_20251101T025947_20251101T030012_061678_07B4EF,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025947_20251101T030012_061678_07B4EF_45A3/measurement/iw-vv.tiff,2025-11-01T02:59:59.907466Z,41.490387,13.352272,44.069885,15.30162
S1A_IW_GRDH_1SDV_20251101T025922_20251101T025947_061678_07B4EF,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025922_20251101T025947_061678_07B4EF_D48C/measurement/iw-vv.tiff,2025-11-01T02:59:34.907744Z,41.771648,14.866705,44.360896999999994,16.813145
S1A_IW_GRDH_1SDV_20251101T025853_20251101T025922_061678_07B4EF,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025853_20251101T025922_061678_07B4EF_3DDA/measurement/iw-vv.tiff,2025-11-01T02:59:07.893948Z,42.04498699999999,16.382122,44.73965100000001,18.560961
S1A_IW_GRDH_1SDV_20251101T025321_20251101T025346_061678_07B4EE,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025321_20251101T025346_061678_07B4EE_04D6/measurement/iw-vv.tiff,2025-11-01T02:53:34.432139Z,45.95562699999999,36.620743,49.16500099999999,38.520176
S1A_IW_GRDH_1SDV_20251101T025256_20251101T025321_061678_07B4EE,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025256_20251101T025321_061678_07B4EE_419D/measurement/iw-vv.tiff,2025-11-01T02:53:09.431612Z,46.279574999999994,38.121548,49.55751000000001,40.019207
S1A_IW_GRDH_1SDV_20251101T025231_20251101T025256_061678_07B4EE,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025231_20251101T025256_061678_07B4EE_2740/measurement/iw-vv.tiff,2025-11-01T02:52:44.431833Z,46.60868099999999,39.621292,49.939682000000005,41.520016
S1A_IW_GRDH_1SDV_20251101T025206_20251101T025231_061678_07B4EE,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025206_20251101T025231_061678_07B4EE_24DA/measurement/iw-vv.tiff,2025-11-01T02:52:19.432046Z,46.92279400000001,41.123039,50.334914999999995,43.019833
S1A_IW_GRDH_1SDV_20251101T025141_20251101T025206_061678_07B4EE,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025141_20251101T025206_061678_07B4EE_EA30/measurement/iw-vv.tiff,2025-11-01T02:51:54.432270Z,47.24475899999999,42.623402,50.739811,44.519173
S1A_IW_GRDH_1SDV_20251101T025116_20251101T025141_061678_07B4EE,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025116_20251101T025141_061678_07B4EE_769A/measurement/iw-vv.tiff,2025-11-01T02:51:29.432493Z,47.570572,44.122982,51.15713099999999,46.017853
S1A_IW_GRDH_1SDV_20251101T025047_20251101T025116_061678_07B4EE,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T025047_20251101T025116_061678_07B4EE_95AE/measurement/iw-vv.tiff,2025-11-01T02:51:02.416510Z,47.902702000000005,45.621506,51.659256,47.757355
S1C_IW_GRDH_1SDV_20251101T020629_20251101T020702_004814_00982C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T020629_20251101T020702_004814_00982C_0DE5/measurement/iw-vv.tiff,2025-11-01T02:06:45.916284Z,55.738033,23.287369,58.615008999999986,25.72476
S1C_IW_GRDH_1SDV_20251101T020559_20251101T020629_004814_00982C,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T020559_20251101T020629_004814_00982C_0DB1/measurement/iw-vv.tiff,2025-11-01T02:06:14.470568Z,56.150486,25.312288,58.99073799999999,27.490038
S1C_IW_GRDH_1SDV_20251101T015446_20251101T015511_004814_00982B,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T015446_20251101T015511_004814_00982B_A5D9/measurement/iw-vv.tiff,2025-11-01T01:54:58.769740Z,65.96312699999999,65.86953,72.59660300000002,67.831711
S1C_IW_GRDH_1SDV_20251101T015421_20251101T015446_004814_00982B,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T015421_20251101T015446_004814_00982B_7DB1/measurement/iw-vv.tiff,2025-11-01T01:54:33.769745Z,66.593704,67.336807,73.67863499999999,69.314964
S1C_IW_GRDH_1SDV_20251101T015356_20251101T015421_004814_00982B,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T015356_20251101T015421_004814_00982B_4349/measurement/iw-vv.tiff,2025-11-01T01:54:08.769751Z,67.285561,68.799202,74.89109000000002,70.795944
S1C_IW_GRDH_1SDV_20251101T015331_20251101T015356_004814_00982B,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T015331_20251101T015356_004814_00982B_A155/measurement/iw-vv.tiff,2025-11-01T01:53:43.769756Z,68.052109,70.255371,76.26444200000003,72.274551
S1C_IW_GRDH_1SDV_20251101T015301_20251101T015331_004814_00982B,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T015301_20251101T015331_004814_00982B_E78E/measurement/iw-vv.tiff,2025-11-01T01:53:16.614188Z,68.91140000000001,71.704147,78.13449100000003,74.004158
S1A_IW_GRDH_1SDV_20251101T011906_20251101T011932_061677_07B4E5,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T011906_20251101T011932_061677_07B4E5_85AB/measurement/iw-vv.tiff,2025-11-01T01:19:19.373990Z,67.47673800000001,20.3426,70.227722,22.3144
S1A_IW_GRDH_1SDV_20251101T011841_20251101T011906_061677_07B4E5,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T011841_20251101T011906_061677_07B4E5_4C6B/measurement/iw-vv.tiff,2025-11-01T01:18:54.102331Z,67.773323,21.885845,70.548439,23.820807
S1A_IW_GRDH_1SDV_20251101T004158_20251101T004223_061677_07B4E3,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T004158_20251101T004223_061677_07B4E3_616A/measurement/iw-vv.tiff,2025-11-01T00:42:11.245705Z,-100.42086,23.632814,-97.638206,25.556973
S1A_IW_GRDH_1SDV_20251101T004133_20251101T004158_061677_07B4E3,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T004133_20251101T004158_061677_07B4E3_98A3/measurement/iw-vv.tiff,2025-11-01T00:41:46.245704Z,-100.09124,22.120392,-97.361549,24.051836
S1A_IW_GRDH_1SDV_20251101T004108_20251101T004133_061677_07B4E3,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T004108_20251101T004133_061677_07B4E3_D534/measurement/iw-vv.tiff,2025-11-01T00:41:21.245702Z,-99.786324,20.613588,-97.052002,22.542791
S1A_IW_GRDH_1SDV_20251101T004043_20251101T004108_061677_07B4E3,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T004043_20251101T004108_061677_07B4E3_7C79/measurement/iw-vv.tiff,2025-11-01T00:40:56.245700Z,-99.450386,19.105774,-96.74601,21.038853
S1A_IW_GRDH_1SDV_20251101T003953_20251101T004018_061677_07B4E3,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T003953_20251101T004018_061677_07B4E3_769B/measurement/iw-vv.tiff,2025-11-01T00:40:06.245696Z,-98.823708,16.076033,-96.199806,18.023643
S1A_IW_GRDH_1SDV_20251101T003924_20251101T003953_061677_07B4E3,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1A_IW_GRDH_1SDV_20251101T003924_20251101T003953_061677_07B4E3_4690/measurement/iw-vv.tiff,2025-11-01T00:39:39.233274Z,-98.533234,14.320706,-95.860214,16.511993
S1C_IW_GRDH_1SDV_20251101T003041_20251101T003117_004813_009827,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T003041_20251101T003117_004813_009827_99CD/measurement/iw-vv.tiff,2025-11-01T00:30:59.103507Z,78.34666400000003,12.458554,81.06822199999999,15.082387
S1C_IW_GRDH_1SDV_20251101T003016_20251101T003041_004813_009827,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T003016_20251101T003041_004813_009827_9EA6/measurement/iw-vv.tiff,2025-11-01T00:30:28.504062Z,78.775597,14.647418,81.37935600000003,16.590479
S1C_IW_GRDH_1SDV_20251101T002946_20251101T003016_004813_009827,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T002946_20251101T003016_004813_009827_00D8/measurement/iw-vv.tiff,2025-11-01T00:30:01.361029Z,79.069008,16.159073,81.74468200000001,18.356974
S1C_IW_GRDH_1SDV_20251101T001334_20251101T001359_004813_009826,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T001334_20251101T001359_004813_009826_06B1/measurement/iw-vv.tiff,2025-11-01T00:13:47.415632Z,95.49390399999999,74.381088,106.25706500000001,76.501297
S1C_IW_GRDH_1SDV_20251101T001309_20251101T001334_004813_009826,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T001309_20251101T001334_004813_009826_F0EB/measurement/iw-vv.tiff,2025-11-01T00:13:22.415840Z,96.78646100000003,75.795876,108.80619000000002,77.961998
S1C_IW_GRDH_1SDV_20251101T001240_20251101T001309_004813_009826,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/11/1/IW/DV/S1C_IW_GRDH_1SDV_20251101T001240_20251101T001309_004813_009826_5781/measurement/iw-vv.tiff,2025-11-01T00:12:55.262058Z,98.364754,77.189156,112.51521300000002,79.663612
S1C_IW_GRDH_1SDV_20251031T234421_20251031T234448_004812_009824,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T234421_20251031T234448_004812_009824_33E3/measurement/iw-vv.tiff,2025-10-31T23:44:34.861778Z,-82.685455,-2.503832,-80.105721,-0.366197
S1C_IW_GRDH_1SDV_20251031T234356_20251031T234421_004812_009824,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T234356_20251031T234421_004812_009824_A0D7/measurement/iw-vv.tiff,2025-10-31T23:44:08.667246Z,-82.335434,-4.015424,-79.781006,-2.017223
S1C_IW_GRDH_1SDV_20251031T234331_20251031T234356_004812_009824,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T234331_20251031T234356_004812_009824_9D2B/measurement/iw-vv.tiff,2025-10-31T23:43:43.667191Z,-82.013374,-5.526526,-79.451607,-3.523864
S1C_IW_GRDH_1SDV_20251031T234306_20251031T234331_004812_009824,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T234306_20251031T234331_004812_009824_3BA2/measurement/iw-vv.tiff,2025-10-31T23:43:18.667136Z,-81.688278,-7.037467,-79.118233,-5.02992
S1C_IW_GRDH_1SDV_20251031T234241_20251031T234306_004812_009824,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T234241_20251031T234306_004812_009824_50E0/measurement/iw-vv.tiff,2025-10-31T23:42:53.667081Z,-81.36071,-8.547806,-78.77948,-6.535638
S1A_S1_GRDH_1SDV_20251031T234236_20251031T234305_061676_07B4DC,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/S1/DV/S1A_S1_GRDH_1SDV_20251031T234236_20251031T234305_061676_07B4DC_5C29/measurement/s1-vv.tiff,2025-10-31T23:42:50.881935Z,93.42204300000003,11.73932,94.51826499999999,13.663346
S1C_IW_GRDH_1SDV_20251031T234211_20251031T234241_004812_009824,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T234211_20251031T234241_004812_009824_D529/measurement/iw-vv.tiff,2025-10-31T23:42:26.526180Z,-81.029442,-10.316268,-78.376022,-8.040622
S1A_IW_GRDH_1SDV_20251031T234123_20251031T234139_061676_07B4DB,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T234123_20251031T234139_061676_07B4DB_E2C7/measurement/iw-vv.tiff,2025-10-31T23:41:31.621157Z,91.59758,17.186993,94.13683300000002,18.59901
S1A_IW_GRDH_1SDV_20251031T234058_20251031T234123_061676_07B4DB,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T234058_20251031T234123_061676_07B4DB_8082/measurement/iw-vv.tiff,2025-10-31T23:41:10.987880Z,91.78817700000002,18.170139,94.44860799999998,20.107014
S1A_IW_GRDH_1SDV_20251031T234033_20251031T234058_061676_07B4DB,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T234033_20251031T234058_061676_07B4DB_BD48/measurement/iw-vv.tiff,2025-10-31T23:40:45.987817Z,92.07763699999998,19.681561,94.75685099999998,21.615534
S1C_IW_GRDH_1SDV_20251031T233509_20251031T233542_004812_009822,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T233509_20251031T233542_004812_009822_5772/measurement/iw-vv.tiff,2025-10-31T23:35:25.959256Z,-74.404541,-35.644802,-71.064117,-33.049679
S1C_IW_GRDH_1SDV_20251031T233444_20251031T233509_004812_009822,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T233444_20251031T233509_004812_009822_5F44/measurement/iw-vv.tiff,2025-10-31T23:34:57.007066Z,-73.767471,-37.130939,-70.508659,-34.995125
S1C_IW_GRDH_1SDV_20251031T233419_20251031T233444_004812_009822,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T233419_20251031T233444_004812_009822_141F/measurement/iw-vv.tiff,2025-10-31T23:34:32.007076Z,-73.260841,-38.613621,-69.926712,-36.469143
S1C_IW_GRDH_1SDV_20251031T232936_20251031T232949_004812_009821,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T232936_20251031T232949_004812_009821_9796/measurement/iw-vv.tiff,2025-10-31T23:29:42.717464Z,-65.094643,-55.164787,-60.99375499999999,-53.541622
S1A_IW_GRDH_1SDV_20251031T230724_20251031T230749_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230724_20251031T230749_061676_07B4D9_5BE2/measurement/iw-vv.tiff,2025-10-31T23:07:37.106021Z,-79.244568,38.721077,-75.929428,40.625404
S1A_IW_GRDH_1SDV_20251031T230659_20251031T230724_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230659_20251031T230724_061676_07B4D9_E69E/measurement/iw-vv.tiff,2025-10-31T23:07:12.105584Z,-78.869537,37.217384,-75.625137,39.123928
S1A_IW_GRDH_1SDV_20251031T230634_20251031T230659_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230634_20251031T230659_061676_07B4D9_ECD8/measurement/iw-vv.tiff,2025-10-31T23:06:47.105168Z,-78.504028,35.713367,-75.320663,37.621723
S1A_IW_GRDH_1SDV_20251031T230544_20251031T230609_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230544_20251031T230609_061676_07B4D9_CF4A/measurement/iw-vv.tiff,2025-10-31T23:05:57.105828Z,-77.787643,32.703396,-74.718193,34.616566
S1A_IW_GRDH_1SDV_20251031T230519_20251031T230544_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230519_20251031T230544_061676_07B4D9_A471/measurement/iw-vv.tiff,2025-10-31T23:05:32.105428Z,-77.438293,31.197309,-74.420219,33.113213
S1A_IW_GRDH_1SDV_20251031T230454_20251031T230519_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230454_20251031T230519_061676_07B4D9_9BEA/measurement/iw-vv.tiff,2025-10-31T23:05:07.105742Z,-77.094566,29.690628,-74.124832,31.609222
S1A_IW_GRDH_1SDV_20251031T230429_20251031T230454_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230429_20251031T230454_061676_07B4D9_22F9/measurement/iw-vv.tiff,2025-10-31T23:04:42.106073Z,-76.75592,28.183214,-73.830132,30.104935
S1A_IW_GRDH_1SDV_20251031T230404_20251031T230429_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230404_20251031T230429_061676_07B4D9_1677/measurement/iw-vv.tiff,2025-10-31T23:04:17.105656Z,-76.421783,26.675194,-73.536545,28.600084
S1A_IW_GRDH_1SDV_20251031T230339_20251031T230404_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230339_20251031T230404_061676_07B4D9_8BBA/measurement/iw-vv.tiff,2025-10-31T23:03:52.105240Z,-76.091682,25.166601,-73.243797,27.09479
S1A_IW_GRDH_1SDV_20251031T230314_20251031T230339_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230314_20251031T230339_061676_07B4D9_57D5/measurement/iw-vv.tiff,2025-10-31T23:03:27.105581Z,-75.765175,23.657568,-72.951721,25.58906
S1A_IW_GRDH_1SDV_20251031T230249_20251031T230314_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230249_20251031T230314_061676_07B4D9_1899/measurement/iw-vv.tiff,2025-10-31T23:03:02.105910Z,-75.441849,22.147947,-72.65992,24.083029
S1A_IW_GRDH_1SDV_20251031T230224_20251031T230249_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230224_20251031T230249_061676_07B4D9_EE38/measurement/iw-vv.tiff,2025-10-31T23:02:37.105493Z,-75.121269,20.637871,-72.36824,22.576529
S1A_IW_GRDH_1SDV_20251031T230159_20251031T230224_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230159_20251031T230224_061676_07B4D9_227F/measurement/iw-vv.tiff,2025-10-31T23:02:12.105814Z,-74.803078,19.12746,-72.076385,21.069698
S1A_IW_GRDH_1SDV_20251031T230134_20251031T230159_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230134_20251031T230159_061676_07B4D9_2104/measurement/iw-vv.tiff,2025-10-31T23:01:47.106151Z,-74.486969,17.616581,-71.784058,19.562658
S1A_IW_GRDH_1SDV_20251031T230109_20251031T230134_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230109_20251031T230134_061676_07B4D9_0436/measurement/iw-vv.tiff,2025-10-31T23:01:22.105734Z,-74.172539,16.10536,-71.491135,18.055248
S1A_IW_GRDH_1SDV_20251031T230044_20251031T230109_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230044_20251031T230109_061676_07B4D9_2566/measurement/iw-vv.tiff,2025-10-31T23:00:57.105316Z,-73.859489,14.593838,-71.197296,16.547607
S1A_IW_GRDH_1SDV_20251031T230019_20251031T230044_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T230019_20251031T230044_061676_07B4D9_4BBD/measurement/iw-vv.tiff,2025-10-31T23:00:32.105646Z,-73.547516,13.082146,-70.90242,15.039759
S1A_IW_GRDH_1SDV_20251031T225954_20251031T230019_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T225954_20251031T230019_061676_07B4D9_0BA0/measurement/iw-vv.tiff,2025-10-31T23:00:07.105975Z,-73.236336,11.570251,-70.60553,13.531862
S1A_IW_GRDH_1SDV_20251031T225929_20251031T225954_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T225929_20251031T225954_061676_07B4D9_45A3/measurement/iw-vv.tiff,2025-10-31T22:59:42.105556Z,-72.925102,10.058075,-70.30764,12.023846
S1A_IW_GRDH_1SDV_20251031T225900_20251031T225929_061676_07B4D9,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1A_IW_GRDH_1SDV_20251031T225900_20251031T225929_061676_07B4D9_9A6A/measurement/iw-vv.tiff,2025-10-31T22:59:15.088737Z,-72.614594,8.304656,-69.946075,10.515643
S1C_IW_GRDH_1SDV_20251031T223521_20251031T223550_004812_00981E,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T223521_20251031T223550_004812_00981E_B149/measurement/iw-vv.tiff,2025-10-31T22:35:36.003568Z,118.706863,72.361244,128.35965,74.677597
S1C_IW_GRDH_1SDV_20251031T221831_20251031T221856_004812_00981D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T221831_20251031T221856_004812_00981D_2EE6/measurement/iw-vv.tiff,2025-10-31T22:18:43.884096Z,-68.354568,44.269432,-64.790825,46.130775
S1C_IW_GRDH_1SDV_20251031T221806_20251031T221831_004812_00981D,https://sentinel1euwest.blob.core.windows.net/s1-grd/GRD/2025/10/31/IW/DV/S1C_IW_GRDH_1SDV_20251031T221806_20251031T221831_004812_00981D_2F5F/measurement/iw-vv.tiff,2025-10-31T22:18:19.151172Z,-67.949791,42.769974,-64.462669,44.663761
